Sample-#, CA-V, CB-V
0.00409,0.00485513,0.00546821
0.004095,0.004933268,0.005312127
0.0041,0.78834039,0.049951956
0.004105,1.828429461,0.352831632
0.00411,1.980719447,0.684586704
0.004115,1.99587822,0.952191591
0.00412,1.997831583,1.160328627
0.004125,1.998378634,1.321406603
0.00413,1.998769283,1.446273208
0.004135,1.998925567,1.542966843
0.00414,1.999159932,1.618121028
0.004145,1.999159932,1.676418066
0.00415,1.999238133,1.721604228
0.004155,1.999238133,1.756801009
0.00416,1.999472499,1.78434968
0.004165,1.999238133,1.805655122
0.00417,1.999472499,1.822434068
0.004175,1.999472499,1.835466981
0.00418,1.999316216,1.845690489
0.004185,1.999394417,1.853572607
0.00419,1.999472499,1.859972119
0.004195,1.999472499,1.864810705
0.0042,1.999628782,1.868868828
0.004205,1.9995507,1.871912479
0.00421,1.9995507,1.87425375
0.004215,1.999472499,1.876204729
0.00422,1.999628782,1.877843618
0.004225,1.9995507,1.879092216
0.00423,1.999706864,1.880106807
0.004235,1.9995507,1.88088727
0.00424,1.999628782,1.881433487
0.004245,1.9995507,1.882135868
0.00425,1.999628782,1.882448077
0.004255,1.9995507,1.882760286
0.00426,1.999628782,1.883072376
0.004265,1.9995507,1.883306503
0.00427,1.999628782,1.883462667
0.004275,1.999628782,1.883696675
0.00428,1.999706864,1.883774757
0.004285,1.999628782,1.883930802
0.00429,1.999706864,1.884008884
0.004295,1.999628782,1.884008884
0.0043,1.221925735,1.836793661
0.004305,0.216373488,1.545464158
0.00431,0.031890724,1.217064857
0.004315,0.006417881,0.946962774
0.00432,0.002511004,0.735704005
0.004325,0.001964041,0.571738482
0.00433,0.003839342,0.444920808
0.004335,0.005480231,0.347368717
0.00434,0.005480231,0.271590263
0.004345,0.005323955,0.213059008
0.00435,0.005245818,0.167560726
0.004355,0.00516768,0.132129818
0.00436,0.005089543,0.104581118
0.004365,0.005089543,0.083197705
0.00437,0.004933268,0.066496789
0.004375,0.005089543,0.053541869
0.00438,0.005089543,0.043318413
0.004385,0.005011405,0.035358164
0.00439,0.005089543,0.029114833
0.004395,0.005011405,0.024198208
0.0044,0.004933268,0.020296127
0.004405,0.005089543,0.017330542
0.00441,0.005089543,0.014833209
0.004415,0.005011405,0.01296021
0.00442,0.005089543,0.011399376
0.004425,0.005089543,0.010228751
0.00443,0.005011405,0.009214209
0.004435,0.005011405,0.008511835
0.00444,0.004933268,0.007731419
0.004445,0.005011405,0.007419252
0.00445,0.004933268,0.006951002
0.004455,0.004933268,0.006560794
0.00446,0.00485513,0.006248627
0.004465,0.00485513,0.006014502
0.00447,0.00485513,0.005858419
0.004475,0.004933268,0.005702335
0.00448,0.005011405,0.005624294
0.004485,0.004933268,0.005546252
0.00449,0.004933268,0.005390169
0.004495,0.00485513,0.005390169
0.0045,0.788262248,0.049873911
0.004505,1.828429461,0.352753609
0.00451,1.980719447,0.684586704
0.004515,1.995721936,0.952113509
0.00452,1.997831583,1.160250545
0.004525,1.998300433,1.321406603
0.00453,1.998847365,1.446195245
0.004535,1.999003649,1.543122888
0.00454,1.999159932,1.618121028
0.004545,1.999159932,1.676340103
0.00455,1.999316216,1.72168231
0.004555,1.999238133,1.756801009
0.00456,1.999472499,1.784271717
0.004565,1.999394417,1.805733085
0.00457,1.999394417,1.822355986
0.004575,1.999394417,1.835466981
0.00458,1.999472499,1.845768452
0.004585,1.999394417,1.853728771
0.00459,1.9995507,1.859972119
0.004595,1.999394417,1.86496675
0.0046,1.9995507,1.868790746
0.004605,1.999394417,1.871990442
0.00461,1.999472499,1.874331713
0.004615,1.999472499,1.876282811
0.00462,1.999628782,1.877765536
0.004625,1.999472499,1.879014254
0.00463,1.999472499,1.879950762
0.004635,1.9995507,1.880809188
0.00464,1.9995507,1.881433487
0.004645,1.9995507,1.881979823
0.00465,1.999628782,1.882448077
0.004655,1.999628782,1.882682204
0.00466,1.999785066,1.883072376
0.004665,1.999706864,1.883306503
0.00467,1.999628782,1.883462667
0.004675,1.999628782,1.883618712
0.00468,1.999628782,1.883774757
0.004685,1.9995507,1.883774757
0.00469,1.999706864,1.884008884
0.004695,1.9995507,1.884008884
0.0047,1.221847534,1.836871743
0.004705,0.216373488,1.545386195
0.00471,0.031890724,1.217064857
0.004715,0.006339744,0.946962774
0.00472,0.002589141,0.735625982
0.004725,0.002042178,0.571660459
0.00473,0.003839342,0.444998831
0.004735,0.005480231,0.347290695
0.00474,0.005402093,0.271746367
0.004745,0.005245818,0.213059008
0.00475,0.00516768,0.167482689
0.004755,0.00516768,0.132129818
0.00476,0.005089543,0.104503073
0.004765,0.00516768,0.083197705
0.00477,0.005089543,0.066418745
0.004775,0.005089543,0.053463828
0.00478,0.005089543,0.043318413
0.004785,0.005011405,0.035358164
0.00479,0.005011405,0.029114833
0.004795,0.005011405,0.024276251
0.0048,0.004933268,0.020218084
0.004805,0.005089543,0.017252501
0.00481,0.005089543,0.014833209
0.004815,0.005089543,0.012804125
0.00482,0.005011405,0.011399376
0.004825,0.005011405,0.010228751
0.00483,0.005011405,0.009292251
0.004835,0.005011405,0.008433793
0.00484,0.004933268,0.00780946
0.004845,0.004933268,0.00734121
0.00485,0.004933268,0.006951002
0.004855,0.00485513,0.006638835
0.00486,0.004933268,0.006326668
0.004865,0.00485513,0.006014502
0.00487,0.00485513,0.005936461
0.004875,0.004776993,0.005780377
0.00488,0.004933268,0.005702335
0.004885,0.00485513,0.005546252
0.00489,0.00485513,0.005390169
0.004895,0.004933268,0.005390169
0.0049,0.788262248,0.049951956
0.004905,1.828351259,0.352831632
0.00491,1.980719447,0.684586704
0.004915,1.995721936,0.952191591
0.00492,1.997909784,1.160250545
0.004925,1.998378634,1.321484685
0.00493,1.998769283,1.446195245
0.004935,1.999003649,1.543044925
0.00494,1.999159932,1.617964864
0.004945,1.999159932,1.676340103
0.00495,1.999316216,1.721604228
0.004955,1.999238133,1.756879091
0.00496,1.999394417,1.78434968
0.004965,1.999472499,1.805733085
0.00497,1.999394417,1.822512031
0.004975,1.999316216,1.835388899
0.00498,1.999472499,1.845690489
0.004985,1.999394417,1.853572607
0.00499,1.999472499,1.859815955
0.004995,1.9995507,1.86496675
0.005,1.999472499,1.868790746
0.005005,1.999472499,1.871756315
0.00501,1.999472499,1.874409795
0.005015,1.999472499,1.876282811
0.00502,1.999628782,1.877765536
0.005025,1.9995507,1.879092216
0.00503,1.9995507,1.879950762
0.005035,1.9995507,1.880731106
0.00504,1.999628782,1.881511569
0.005045,1.9995507,1.881979823
0.00505,1.999628782,1.882448077
0.005055,1.999628782,1.882838249
0.00506,1.999785066,1.883072376
0.005065,1.999628782,1.883306503
0.00507,1.999628782,1.883384585
0.005075,1.999628782,1.883618712
0.00508,1.999785066,1.883774757
0.005085,1.9995507,1.883852839
0.00509,1.999706864,1.883930802
0.005095,1.999706864,1.883930802
0.0051,1.221769452,1.836949825
0.005105,0.216295362,1.545386195
0.00511,0.031890724,1.217064857
0.005115,0.006339744,0.946962774
0.00512,0.002511004,0.735625982
0.005125,0.002120316,0.571816504
0.00513,0.003839342,0.444920808
0.005135,0.005480231,0.347212642
0.00514,0.005480231,0.271746367
0.005145,0.005323955,0.213059008
0.00515,0.005245818,0.167404652
0.005155,0.005245818,0.132129818
0.00516,0.00516768,0.104659162
0.005165,0.00516768,0.083119661
0.00517,0.005089543,0.066574834
0.005175,0.005089543,0.053385787
0.00518,0.005089543,0.043240372
0.005185,0.005011405,0.035358164
0.00519,0.005011405,0.029114833
0.005195,0.005089543,0.024198208
0.0052,0.005011405,0.020374168
0.005205,0.005011405,0.017252501
0.00521,0.005089543,0.01491125
0.005215,0.005011405,0.012882167
0.00522,0.005011405,0.011399376
0.005225,0.005089543,0.010228751
0.00523,0.004933268,0.009214209
0.005235,0.005011405,0.008511835
0.00524,0.005011405,0.007887502
0.005245,0.004933268,0.00734121
0.00525,0.004933268,0.006951002
0.005255,0.004933268,0.006560794
0.00526,0.004933268,0.006326668
0.005265,0.004933268,0.006092544
0.00527,0.004933268,0.005858419
0.005275,0.004933268,0.005702335
0.00528,0.004933268,0.005546252
0.005285,0.00485513,0.005546252
0.00529,0.00485513,0.00546821
0.005295,0.004933268,0.005390169
0.0053,0.788418531,0.049951956
0.005305,1.828429461,0.352753609
0.00531,1.980797648,0.684508681
0.005315,1.995643735,0.952269614
0.00532,1.997909784,1.160250545
0.005325,1.998456717,1.321484685
0.00533,1.998769283,1.446273208
0.005335,1.998847365,1.542966843
0.00534,1.99908185,1.618121028
0.005345,1.999238133,1.676262021
0.00535,1.999394417,1.72168231
0.005355,1.999316216,1.756879091
0.00536,1.999394417,1.784271717
0.005365,1.999238133,1.805733085
0.00537,1.9995507,1.822434068
0.005375,1.999394417,1.835466981
0.00538,1.9995507,1.845690489
0.005385,1.999472499,1.853728771
0.00539,1.9995507,1.859972119
0.005395,1.999394417,1.864810705
0.0054,1.9995507,1.868790746
0.005405,1.999472499,1.871912479
0.00541,1.999628782,1.874331713
0.005415,1.999472499,1.876282811
0.00542,1.999628782,1.877765536
0.005425,1.9995507,1.879092216
0.00543,1.9995507,1.880106807
0.005435,1.9995507,1.880731106
0.00544,1.999628782,1.881433487
0.005445,1.999472499,1.881901741
0.00545,1.999706864,1.882292032
0.005455,1.999628782,1.882760286
0.00546,1.999628782,1.883072376
0.005465,1.9995507,1.88322854
0.00547,1.999706864,1.88354063
0.005475,1.9995507,1.883462667
0.00548,1.999785066,1.883696675
0.005485,1.999628782,1.883852839
0.00549,1.999706864,1.883930802
0.005495,1.999628782,1.884008884
0.0055,1.222003818,1.836793661
0.005505,0.216373488,1.545308113
0.00551,0.031812586,1.217064857
0.005515,0.006417881,0.946884751
0.00552,0.002432866,0.735625982
0.005525,0.002198453,0.571738482
0.00553,0.003839342,0.445076883
0.005535,0.005558368,0.347290695
0.00554,0.005480231,0.271668315
0.005545,0.00516768,0.213059008
0.00555,0.005245818,0.167560726
0.005555,0.005245818,0.132207856
0.00556,0.005089543,0.104581118
0.005565,0.005011405,0.083041623
0.00557,0.005089543,0.066574834
0.005575,0.005011405,0.053463828
0.00558,0.005089543,0.043240372
0.005585,0.005089543,0.035436206
0.00559,0.005011405,0.029036792
0.005595,0.005089543,0.024198208
0.0056,0.005011405,0.020452209
0.005605,0.005011405,0.017252501
0.00561,0.005089543,0.014833209
0.005615,0.005011405,0.01296021
0.00562,0.005011405,0.011321334
0.005625,0.005089543,0.010150709
0.00563,0.005011405,0.009292251
0.005635,0.004933268,0.008433793
0.00564,0.004933268,0.00780946
0.005645,0.00485513,0.00734121
0.00565,0.00485513,0.00687296
0.005655,0.00485513,0.006482752
0.00566,0.00485513,0.006326668
0.005665,0.00485513,0.006170585
0.00567,0.004933268,0.005936461
0.005675,0.004776993,0.005702335
0.00568,0.00485513,0.005546252
0.005685,0.00485513,0.005546252
0.00569,0.00485513,0.00546821
0.005695,0.004933268,0.005312127
0.0057,0.788574815,0.050029997
0.005705,1.828429461,0.352753609
0.00571,1.980797648,0.684430659
0.005715,1.99587822,0.952269614
0.00572,1.9976753,1.160250545
0.005725,1.998378634,1.321406603
0.00573,1.998769283,1.446195245
0.005735,1.998847365,1.542966843
0.00574,1.999238133,1.618121028
0.005745,1.999238133,1.676340103
0.00575,1.999238133,1.721604228
0.005755,1.999238133,1.756879091
0.00576,1.999394417,1.78434968
0.005765,1.999238133,1.805655122
0.00577,1.999472499,1.822355986
0.005775,1.999316216,1.835466981
0.00578,1.999472499,1.845612407
0.005785,1.999472499,1.853650689
0.00579,1.999472499,1.860050082
0.005795,1.999316216,1.864810705
0.0058,1.999628782,1.868868828
0.005805,1.999394417,1.871834397
0.00581,1.9995507,1.874331713
0.005815,1.999394417,1.876282811
0.00582,1.9995507,1.877687573
0.005825,1.999472499,1.879014254
0.00583,1.999628782,1.880028725
0.005835,1.999472499,1.880809188
0.00584,1.999706864,1.881433487
0.005845,1.9995507,1.881979823
0.00585,1.9995507,1.882369995
0.005855,1.9995507,1.882682204
0.00586,1.999706864,1.882994413
0.005865,1.9995507,1.883306503
0.00587,1.999706864,1.883462667
0.005875,1.999628782,1.883618712
0.00588,1.999628782,1.883774757
0.005885,1.999628782,1.883852839
0.00589,1.999706864,1.883930802
0.005895,1.9995507,1.884008884
0.0059,1.221925735,1.836871743
0.005905,0.216295362,1.545464158
0.00591,0.031890724,1.217064857
0.005915,0.006339744,0.946884751
0.00592,0.002354729,0.735704005
0.005925,0.002120316,0.571738482
0.00593,0.003995617,0.444998831
0.005935,0.005402093,0.347290695
0.00594,0.005480231,0.271668315
0.005945,0.005323955,0.213059008
0.00595,0.00516768,0.167404652
0.005955,0.00516768,0.132051781
0.00596,0.00516768,0.104659162
0.005965,0.005089543,0.083197705
0.00597,0.005089543,0.066496789
0.005975,0.005089543,0.053463828
0.00598,0.005011405,0.043318413
0.005985,0.005011405,0.035280123
0.00599,0.005011405,0.029036792
0.005995,0.004933268,0.024120167
0.006,0.005011405,0.020296127
0.006005,0.004933268,0.017252501
0.00601,0.005011405,0.014833209
0.006015,0.005089543,0.01296021
0.00602,0.005011405,0.011399376
0.006025,0.005011405,0.010150709
0.00603,0.005011405,0.009370293
0.006035,0.00485513,0.008433793
0.00604,0.004933268,0.007731419
0.006045,0.004933268,0.00734121
0.00605,0.00485513,0.006951002
0.006055,0.004933268,0.006638835
0.00606,0.004933268,0.006326668
0.006065,0.00485513,0.006014502
0.00607,0.00485513,0.005858419
0.006075,0.004933268,0.005702335
0.00608,0.004933268,0.005624294
0.006085,0.004933268,0.00546821
0.00609,0.004933268,0.00546821
0.006095,0.004933268,0.005312127
0.0061,0.78834039,0.049951956
0.006105,1.828351259,0.352675557
0.00611,1.980719447,0.684508681
0.006115,1.99587822,0.952113509
0.00612,1.997831583,1.160250545
0.006125,1.998300433,1.321328521
0.00613,1.998769283,1.446195245
0.006135,1.998847365,1.542966843
0.00614,1.99908185,1.618121028
0.006145,1.999159932,1.676340103
0.00615,1.999238133,1.721604228
0.006155,1.999238133,1.756879091
0.00616,1.999394417,1.784427762
0.006165,1.999238133,1.805655122
0.00617,1.999394417,1.822434068
0.006175,1.999394417,1.835466981
0.00618,1.999394417,1.845612407
0.006185,1.999316216,1.853650689
0.00619,1.9995507,1.859894037
0.006195,1.999316216,1.864810705
0.0062,1.9995507,1.868790746
0.006205,1.999472499,1.871912479
0.00621,1.9995507,1.87425375
0.006215,1.999472499,1.876282811
0.00622,1.999394417,1.877843618
0.006225,1.999394417,1.879014254
0.00623,1.999628782,1.880028725
0.006235,1.999472499,1.88088727
0.00624,1.999628782,1.881433487
0.006245,1.9995507,1.881979823
0.00625,1.999628782,1.882369995
0.006255,1.9995507,1.882682204
0.00626,1.999706864,1.882916331
0.006265,1.9995507,1.883306503
0.00627,1.999628782,1.883384585
0.006275,1.999628782,1.883618712
0.00628,1.999706864,1.883696675
0.006285,1.999628782,1.883696675
0.00629,1.999706864,1.884008884
0.006295,1.9995507,1.883930802
0.0063,1.221769452,1.836871743
0.006305,0.21621722,1.545308113
0.00631,0.031890724,1.216986895
0.006315,0.006496019,0.946884751
0.00632,0.002511004,0.7355479
0.006325,0.002120316,0.571660459
0.00633,0.003839342,0.444998831
0.006335,0.005480231,0.347368717
0.00634,0.005480231,0.271668315
0.006345,0.005323955,0.21313706
0.00635,0.005089543,0.167482689
0.006355,0.00516768,0.132051781
0.00636,0.00516768,0.104659162
0.006365,0.005089543,0.083119661
0.00637,0.005089543,0.066496789
0.006375,0.00516768,0.053463828
0.00638,0.005011405,0.043318413
0.006385,0.004933268,0.035358164
0.00639,0.005011405,0.029036792
0.006395,0.005011405,0.024042126
0.0064,0.005011405,0.020296127
0.006405,0.005089543,0.017330542
0.00641,0.005011405,0.014833209
0.006415,0.005089543,0.012882167
0.00642,0.005089543,0.011399376
0.006425,0.005011405,0.010150709
0.00643,0.004933268,0.009292251
0.006435,0.004933268,0.008511835
0.00644,0.004933268,0.007731419
0.006445,0.004933268,0.00734121
0.00645,0.004933268,0.006951002
0.006455,0.004933268,0.006482752
0.00646,0.004933268,0.006248627
0.006465,0.004933268,0.006092544
0.00647,0.004933268,0.005780377
0.006475,0.004933268,0.005702335
0.00648,0.004776993,0.005624294
0.006485,0.00485513,0.005546252
0.00649,0.004933268,0.00546821
0.006495,0.00485513,0.005312127
0.0065,0.788574815,0.050029997
0.006505,1.828429461,0.352831632
0.00651,1.980719447,0.684586704
0.006515,1.995800018,0.952191591
0.00652,1.997753501,1.160250545
0.006525,1.998378634,1.321250558
0.00653,1.998847365,1.446273208
0.006535,1.998847365,1.543044925
0.00654,1.99908185,1.618121028
0.006545,1.999159932,1.676340103
0.00655,1.999238133,1.72168231
0.006555,1.999238133,1.756879091
0.00656,1.999472499,1.78434968
0.006565,1.999316216,1.805733085
0.00657,1.999394417,1.822434068
0.006575,1.999316216,1.835466981
0.00658,1.999472499,1.845690489
0.006585,1.999316216,1.853650689
0.00659,1.9995507,1.859972119
0.006595,1.999394417,1.864888668
0.0066,1.9995507,1.868790746
0.006605,1.9995507,1.871912479
0.00661,1.9995507,1.87425375
0.006615,1.999472499,1.876126647
0.00662,1.999628782,1.877843618
0.006625,1.999472499,1.879014254
0.00663,1.999628782,1.880028725
0.006635,1.9995507,1.880809188
0.00664,1.999628782,1.881511569
0.006645,1.9995507,1.881979823
0.00665,1.999628782,1.882448077
0.006655,1.9995507,1.882682204
0.00666,1.999628782,1.883072376
0.006665,1.9995507,1.88322854
0.00667,1.999628782,1.883462667
0.006675,1.999628782,1.88354063
0.00668,1.999785066,1.883774757
0.006685,1.999628782,1.883774757
0.00669,1.999628782,1.883930802
0.006695,1.999472499,1.884086967
0.0067,1.221925735,1.836793661
0.006705,0.21645163,1.545464158
0.00671,0.031812586,1.217064857
0.006715,0.006417881,0.946884751
0.00672,0.002589141,0.735625982
0.006725,0.002042178,0.571660459
0.00673,0.003761204,0.444998831
0.006735,0.005480231,0.347290695
0.00674,0.005480231,0.271746367
0.006745,0.005245818,0.213059008
0.00675,0.005245818,0.167560726
0.006755,0.00516768,0.132129818
0.00676,0.00516768,0.104659162
0.006765,0.005089543,0.083197705
0.00677,0.005089543,0.066496789
0.006775,0.005089543,0.053463828
0.00678,0.005089543,0.043318413
0.006785,0.005011405,0.035280123
0.00679,0.005011405,0.029036792
0.006795,0.005011405,0.024276251
0.0068,0.005089543,0.020218084
0.006805,0.005089543,0.017330542
0.00681,0.005011405,0.01491125
0.006815,0.005011405,0.01296021
0.00682,0.005089543,0.011399376
0.006825,0.004933268,0.010228751
0.00683,0.005011405,0.009292251
0.006835,0.004933268,0.008511835
0.00684,0.004933268,0.00780946
0.006845,0.005011405,0.007263169
0.00685,0.005011405,0.00687296
0.006855,0.00485513,0.006560794
0.00686,0.004933268,0.006326668
0.006865,0.004933268,0.006092544
0.00687,0.00485513,0.005936461
0.006875,0.00485513,0.005702335
0.00688,0.004776993,0.005624294
0.006885,0.004933268,0.005546252
0.00689,0.00485513,0.005390169
0.006895,0.00485513,0.005312127
0.0069,0.788027883,0.049951956
0.006905,1.828351259,0.352753609
0.00691,1.980719447,0.684508681
0.006915,1.995800018,0.952035487
0.00692,1.997831583,1.160250545
0.006925,1.998378634,1.321328521
0.00693,1.998847365,1.446195245
0.006935,1.998925567,1.542966843
0.00694,1.999159932,1.618042946
0.006945,1.999159932,1.676340103
0.00695,1.999316216,1.72168231
0.006955,1.999316216,1.756957054
0.00696,1.999316216,1.784427762
0.006965,1.999316216,1.805655122
0.00697,1.999316216,1.822434068
0.006975,1.999394417,1.835466981
0.00698,1.9995507,1.845690489
0.006985,1.999316216,1.853494644
0.00699,1.999628782,1.859972119
0.006995,1.999472499,1.86496675
0.007,1.9995507,1.868712783
0.007005,1.9995507,1.871912479
0.00701,1.9995507,1.874331713
0.007015,1.999394417,1.876204729
0.00702,1.9995507,1.877843618
0.007025,1.999394417,1.878936172
0.00703,1.999628782,1.880028725
0.007035,1.9995507,1.880809188
0.00704,1.999628782,1.881433487
0.007045,1.9995507,1.881979823
0.00705,1.999706864,1.882448077
0.007055,1.9995507,1.882682204
0.00706,1.999706864,1.883072376
0.007065,1.9995507,1.88322854
0.00707,1.999706864,1.883462667
0.007075,1.999628782,1.883618712
0.00708,1.999706864,1.883696675
0.007085,1.999628782,1.883774757
0.00709,1.999706864,1.883852839
0.007095,1.9995507,1.884008884
0.0071,1.221769452,1.836793661
0.007105,0.216373488,1.545308113
0.00711,0.031812586,1.217064857
0.007115,0.006339744,0.946884751
0.00712,0.002511004,0.735625982
0.007125,0.002042178,0.571816504
0.00713,0.003839342,0.444920808
0.007135,0.005480231,0.347290695
0.00714,0.005558368,0.27182439
0.007145,0.005245818,0.212980971
0.00715,0.00516768,0.167404652
0.007155,0.00516768,0.132129818
0.00716,0.005089543,0.104581118
0.007165,0.00516768,0.083275743
0.00717,0.005089543,0.066496789
0.007175,0.005089543,0.053385787
0.00718,0.00516768,0.043396454
0.007185,0.005089543,0.035436206
0.00719,0.005089543,0.029114833
0.007195,0.005089543,0.024198208
0.0072,0.005011405,0.020218084
0.007205,0.005089543,0.017252501
0.00721,0.005089543,0.01491125
0.007215,0.005011405,0.012882167
0.00722,0.005089543,0.011399376
0.007225,0.004933268,0.010306792
0.00723,0.004933268,0.009214209
0.007235,0.004933268,0.008433793
0.00724,0.00485513,0.00780946
0.007245,0.004933268,0.007263169
0.00725,0.004933268,0.006951002
0.007255,0.00485513,0.006560794
0.00726,0.00485513,0.006248627
0.007265,0.004933268,0.006092544
0.00727,0.00485513,0.005858419
0.007275,0.00485513,0.005702335
0.00728,0.004933268,0.005624294
0.007285,0.00485513,0.005390169
0.00729,0.004933268,0.00546821
0.007295,0.004933268,0.005390169
0.0073,0.788106024,0.049951956
0.007305,1.828273177,0.352675557
0.00731,1.980719447,0.684430659
0.007315,1.995721936,0.952113509
0.00732,1.997909784,1.160172582
0.007325,1.998456717,1.321328521
0.00733,1.998691082,1.446195245
0.007335,1.999003649,1.542888761
0.00734,1.99908185,1.618042946
0.007345,1.99908185,1.676340103
0.00735,1.999316216,1.721604228
0.007355,1.999316216,1.756879091
0.00736,1.999316216,1.78434968
0.007365,1.999394417,1.805655122
0.00737,1.999394417,1.822434068
0.007375,1.999316216,1.835466981
0.00738,1.999472499,1.845690489
0.007385,1.999394417,1.853650689
0.00739,1.9995507,1.859894037
0.007395,1.999472499,1.86496675
0.0074,1.999394417,1.868790746
0.007405,1.999394417,1.871834397
0.00741,1.9995507,1.874409795
0.007415,1.999394417,1.876204729
0.00742,1.9995507,1.877765536
0.007425,1.999472499,1.878936172
0.00743,1.9995507,1.880106807
0.007435,1.9995507,1.88088727
0.00744,1.999628782,1.881433487
0.007445,1.9995507,1.881901741
0.00745,1.999628782,1.882448077
0.007455,1.999628782,1.882682204
0.00746,1.9995507,1.882994413
0.007465,1.999628782,1.88322854
0.00747,1.999628782,1.883462667
0.007475,1.999706864,1.88354063
0.00748,1.999706864,1.883774757
0.007485,1.999472499,1.883852839
0.00749,1.999706864,1.883852839
0.007495,1.9995507,1.884086967
0.0075,1.221769452,1.836793661
0.007505,0.216295362,1.545308113
0.00751,0.031968862,1.217064857
0.007515,0.006339744,0.946884751
0.00752,0.002511004,0.735625982
0.007525,0.002120316,0.571738482
0.00753,0.003761204,0.444998831
0.007535,0.005558368,0.347212642
0.00754,0.005480231,0.271668315
0.007545,0.005245818,0.212980971
0.00755,0.005245818,0.167560726
0.007555,0.005089543,0.132207856
0.00756,0.005089543,0.104659162
0.007565,0.005089543,0.083275743
0.00757,0.005089543,0.066574834
0.007575,0.005011405,0.053463828
0.00758,0.00516768,0.043318413
0.007585,0.004933268,0.035280123
0.00759,0.005089543,0.029114833
0.007595,0.005089543,0.024198208
0.0076,0.005011405,0.020218084
0.007605,0.005011405,0.017330542
0.00761,0.005089543,0.01491125
0.007615,0.005011405,0.012882167
0.00762,0.004933268,0.011399376
0.007625,0.004933268,0.010306792
0.00763,0.004933268,0.009214209
0.007635,0.004933268,0.008355752
0.00764,0.005011405,0.007887502
0.007645,0.004933268,0.00734121
0.00765,0.004933268,0.006951002
0.007655,0.004933268,0.006638835
0.00766,0.004933268,0.006248627
0.007665,0.004933268,0.006170585
0.00767,0.00485513,0.005936461
0.007675,0.00485513,0.005702335
0.00768,0.004933268,0.005624294
0.007685,0.00485513,0.00546821
0.00769,0.004776993,0.005390169
0.007695,0.004933268,0.005390169
0.0077,0.788106024,0.049951956
0.007705,1.828273177,0.352675557
0.00771,1.980797648,0.684508681
0.007715,1.995800018,0.952191591
0.00772,1.997909784,1.160250545
0.007725,1.998378634,1.321406603
0.00773,1.998769283,1.446195245
0.007735,1.998847365,1.542966843
0.00774,1.99908185,1.618042946
0.007745,1.99908185,1.676340103
0.00775,1.999316216,1.721604228
0.007755,1.999316216,1.756957054
0.00776,1.999316216,1.78434968
0.007765,1.999394417,1.805733085
0.00777,1.999472499,1.822434068
0.007775,1.999316216,1.835310936
0.00778,1.999394417,1.845690489
0.007785,1.999394417,1.853650689
0.00779,1.999394417,1.859815955
0.007795,1.999394417,1.864888668
0.0078,1.999472499,1.868868828
0.007805,1.999316216,1.871834397
0.00781,1.9995507,1.874409795
0.007815,1.999316216,1.876282811
0.00782,1.9995507,1.877765536
0.007825,1.999472499,1.879092216
0.00783,1.999628782,1.879950762
0.007835,1.9995507,1.880731106
0.00784,1.9995507,1.881433487
0.007845,1.999394417,1.881979823
0.00785,1.999628782,1.882369995
0.007855,1.999628782,1.882760286
0.00786,1.9995507,1.882994413
0.007865,1.9995507,1.883150458
0.00787,1.999706864,1.883462667
0.007875,1.999628782,1.88354063
0.00788,1.999706864,1.883696675
0.007885,1.999706864,1.883852839
0.00789,1.999706864,1.884008884
0.007895,1.9995507,1.884086967
0.0079,1.221691251,1.836793661
0.007905,0.216295362,1.545230031
0.00791,0.031968862,1.216986895
0.007915,0.006261606,0.946962774
0.00792,0.002511004,0.735625982
0.007925,0.002042178,0.571738482
0.00793,0.003761204,0.445076883
0.007935,0.005402093,0.347290695
0.00794,0.005480231,0.271668315
0.007945,0.005245818,0.213059008
0.00795,0.00516768,0.167482689
0.007955,0.005245818,0.132129818
0.00796,0.00516768,0.104581118
0.007965,0.005089543,0.083197705
0.00797,0.00516768,0.066574834
0.007975,0.005089543,0.053541869
0.00798,0.005089543,0.043318413
0.007985,0.005011405,0.035436206
0.00799,0.005011405,0.029114833
0.007995,0.005011405,0.024198208
0.008,0.005011405,0.020296127
0.008005,0.005011405,0.017252501
0.00801,0.005089543,0.01491125
0.008015,0.004933268,0.012882167
0.00802,0.004933268,0.011399376
0.008025,0.005011405,0.010228751
0.00803,0.004933268,0.009214209
0.008035,0.004933268,0.008355752
0.00804,0.004933268,0.00780946
0.008045,0.00485513,0.007263169
0.00805,0.004933268,0.00687296
0.008055,0.004933268,0.006638835
0.00806,0.004933268,0.006248627
0.008065,0.004933268,0.006014502
0.00807,0.004933268,0.005936461
0.008075,0.004776993,0.005702335
0.00808,0.004776993,0.005546252
0.008085,0.004933268,0.005546252
0.00809,0.004933268,0.005312127
0.008095,0.004933268,0.005312127
0.0081,0.788027883,0.049873911
0.008105,1.828273177,0.352597505
0.00811,1.980719447,0.684508681
0.008115,1.995800018,0.952113509
0.00812,1.997831583,1.160172582
0.008125,1.998378634,1.321328521
0.00813,1.998847365,1.446195245
0.008135,1.998925567,1.542966843
0.00814,1.999159932,1.618121028
0.008145,1.999159932,1.676340103
0.00815,1.999238133,1.721604228
0.008155,1.999238133,1.756957054
0.00816,1.999238133,1.78434968
0.008165,1.999238133,1.805655122
0.00817,1.999472499,1.822434068
0.008175,1.999316216,1.835466981
0.00818,1.999472499,1.845612407
0.008185,1.999394417,1.853650689
0.00819,1.999316216,1.860050082
0.008195,1.999394417,1.864888668
